timestamp,ethAddress,accountValue,displayName,prize,day_pnl,day_roi,day_volume,week_pnl,week_roi,week_volume,month_pnl,month_roi,month_volume,allTime_pnl,allTime_roi,allTime_volume
2025-06-07T12:24:47.530551,0x1449e4b46dc6bec38a5d9d8e537f7b6d64d7f744,680407.737984,an0neemouse,0,570.61272,0.0072277866,0.0,44688.828359,0.0702965221,96487.66296,178502.456721,0.338858755,3652426.477499,210201.313495,0.4245834624,19718905.547842
2025-06-07T12:24:47.530556,0xf8b8bf13233ece5b318c2e98af0aee9d8052a25e,21634.588867,,0,341.346832,0.1210825308,1555.49838,1910.877196,0.0944869679,756404.457696,2734.308611,0.1409417068,3651303.876896,22645.925131,4.5291850262,20611347.686293
2025-06-07T12:24:47.530561,0x31d65012d68d53cd2c8df06cfd2851d4afb5825a,610264.423454,,0,-2062.773778,-0.1637583316,128232.462799,57501.663922,0.1004858754,411181.750098,279920.791668,0.5959064073,3648609.160344,336092.88004,0.8126676611,5369346.801310999
2025-06-07T12:24:47.530566,0x790f46fb8350ddcc9ad107655d8a8786ab4c8a6f,0.282802,,0,-1163.417839,-0.1062001559,103871.328,-1603.592924,-0.1162228283,941090.05985,19151.751849,0.2518680517,3644385.06675,45744.125825,0.3740792477,37239871.715203
2025-06-07T12:24:47.530571,0x56cd86d6ef24a3f51ce6992b7f1db751b0a0276a,4111503.210606,,0,0.0,0.0,0.0,150632.435253,0.0379295824,1698062.5038,724657.339994,0.2133010201,3638352.77099,3510210.273502,3.1388343199,20011344.721095
2025-06-07T12:24:47.530578,0xf53cab0c6f25f48f985d1e2c40e03fc7c1963364,207419.132996,,0,-9800.293165,-0.0451291587,629964.89881,15014.79363,0.0780377079,1121663.118261,40646.706496,0.2437255807,3636470.26242,18770.523188,0.0994999285,26297634.111905
2025-06-07T12:24:47.530583,0x801c9f00e5bb86ac99ea4b65ced7157eb5d87102,1792.495189,,0,-270.692923,-0.1196075343,294470.19073,-703.897161,-0.2610526153,876430.8033,-1628.139118,-0.4496848739,3636061.50607,-4484.356111,-0.5466799385,12270812.42476
2025-06-07T12:24:47.530588,0x14874bad534e9eb2c278cc264cd28cab5d421f72,22332.582935,,0,-152.785985,-0.0069397727,0.0,-2757.573535,-0.1099065898,96213.44053,-15951.570684,-0.4166624876,3635300.577482,-11744.547996,-0.3446460331,15991615.360638
2025-06-07T12:24:47.530593,0x1903e78155b96726f4d5ad188cab7addf4921e09,12752.1706,,0,412.855451,0.0334585385,56474.97036,2993.424465,0.3067427335,86490.95675,2207.207884,0.2092742663,3635052.795295,-4969.323697,-0.2803805849,13074821.498354
2025-06-07T12:24:47.530600,0xbccd1151602e647af69b2518640b849b0515caf7,70052.30731,,0,0.0,0.0,0.0,-1807.626226,-0.0251548552,205211.53416,-13455.900667,-0.1345589932,3634846.18984,710921.664036,7109.21664036,74525496.282366
2025-06-07T12:24:47.530609,0xeb5bbd0417d9179b60bb47fbde818888f2ef2a93,1841854.036787,,0,231.508346,0.0001257089,0.0,1836.542207,0.0009981113,0.0,49593.082862,0.0272525261,3633955.4273,71058.301547,0.0375607557,4077242.249152
2025-06-07T12:24:47.530614,0x891f52713e75e8067c5ba9738f4d73e786151bee,0.319426,,0,0.0,0.0,0.0,0.025401,2.989e-07,0.0,-4218.76044,-0.0472976941,3633426.82343,-7099.742771,-0.0771069474,10897973.642381
2025-06-07T12:24:47.530619,0x2bc0cc3b1a9d19ec8cea4e5ad76a8f553a81e106,314817.697382,,0,-7998.647819,-0.0457557169,92757.3722,57595.271994,0.2239123277,727407.98243,54583.501898,0.2097476152,3631912.19803,51560.760825,0.1958571785,6221797.315191
2025-06-07T12:24:47.530624,0xde346a2c78ba457550456c4d94370ca36b936643,1097.555851,,0,251.040839,0.2965580473,17511.37088,-68.791418,-0.0317545663,1144507.19937,90.385851,0.0450314876,3631294.97175,-10288.635817,-0.8306536902,18068952.113165
2025-06-07T12:24:47.530629,0xb0e27a39a804f06a46b471039ea0a45adf796cfc,128669.795505,,0,-668.165599,-0.0056062764,68721.21741,7609.548985,0.0628575375,634343.73005,62728.518101,0.9512784794,3629093.44321,71032.705505,1.2324131129,3956172.2292
2025-06-07T12:24:47.530636,0xefc05bf6f5e00b826a1917379cf5800988d57b19,43241.043994,,0,2817.681677,0.0697546326,882853.69133,4815.775849,0.1254235909,1898545.04653,12698.027876,0.4157424344,3627614.81732,70910.736482,1.7110805365,32772710.216186
2025-06-07T12:24:47.530641,0xeda73c9fa6a90cea2bcc5529e9e12c012e13655b,1630654.516929,,0,9277.191347,0.0601639317,0.0,117833.151445,0.0778896664,37145.0,638405.951811,0.5089947635,3626035.41302,2905751.947066,64.3813554699,52043643.930248
2025-06-07T12:24:47.530646,0xf9d4f4892f9c9a4ddf939166c592efb9be365e91,638327.867383,,0,-19635.203731,-0.02984241,0.0,-54583.75635,-0.0787744851,127701.57956,272735.99854,0.2097006405,3624732.5063,673034.557383,0.7157670529,6196451.550475
2025-06-07T12:24:47.530651,0xe88a203d722e506648a7e9482de68ec9c58249e0,201083.238708,,0,-27270.245777,-0.1212993757,4999.96072,22523.453595,0.1261395649,251393.430307,124843.569257,1.6375145663,3624473.359064,190766.062064,6.4883325986,7447621.032283
2025-06-07T12:24:47.530658,0x7bca5eb262f16af84f4f3c2431b9bfaa533bee75,4499027.445685,,0,33156.921985,0.013714975,171634.88281,11143.822762,0.0024812031,879075.1705,29894.381796,0.006683972,3624181.79027,44347.632377,0.0099552907,14764994.575327
2025-06-07T12:24:47.530667,0xd567f8b8ec5917a15314fdb25ee9d5ba6d86759c,1271.823303,,0,-110.056092,-0.0915240879,151323.28208,123.627552,0.1276091337,1211270.71162,-1530.75679,-0.5835493807,3617109.250431,-41098.711459,-0.9391760775,79870048.629121
2025-06-07T12:24:47.530672,0x422f1f07f40f11bac71db4f520dd0ea1ff20f2c4,1225332.412436,,0,11973.639619,0.0177978165,0.0,9117.033305,0.0058963534,147779.360281,476069.440973,0.2886556023,3616245.879372,694039.66338,0.8887268893,7252518.483798
2025-06-07T12:24:47.530677,0x76aa7edbdbb595b2b00f0810bf76c2d5fe7c7092,1479775.64495,,0,0.0,0.0,0.0,0.0,0.0,0.0,96380.08172,0.0655827626,3614790.418518,4970545.887346,14.2609802935,8460042.106528
2025-06-07T12:24:47.530682,0x81e3c9ded64caf37ee5ffd643637e1a97cd64f5f,137874.177549,,0,1262.997496,0.0256668779,0.0,7470.884139,0.0572906093,120878.12699,16902.065112,0.1395802317,3614726.41226,46697.1945,0.5121598998,7428245.372369
2025-06-07T12:24:47.530687,0xaadfa705ad238fa7d5115a00628c9cc185d46a6a,20644.777658,Simon♛,0,23.064071,0.0025840784,214211.42977,-3216.534919,-0.2644078163,857083.814222,-2659.518597,-0.1141213864,3612740.350818,14506.008211,1.5566441786,19164056.77737
2025-06-07T12:24:47.530694,0x126f72455cd55bac3e6865872d854c85f6cae05c,80813.330396,,0,0.0,0.0,0.0,0.0,0.0,0.0,-25690.083948,-0.2412137123,3606195.98277,-35311.029604,-0.3040794335,64271505.981502
2025-06-07T12:24:47.530699,0xd7a9d253de6cee9187d155548c5de39277f6f2cd,0.009996,,0,0.0,0.0,0.0,0.0,0.0,0.0,-2848.099665,-0.0061083839,3600438.10083,213335.388831,0.8530779201,50951248.802590005
2025-06-07T12:24:47.530704,0x6a4dd599c4a1bc177df8f96ee7b60672eb22e9e7,752310.629124,,0,0.0,0.0,0.0,59483.100104,0.0858555667,0.0,285272.603053,0.4023375229,3599811.66784,443311.629124,0.8045597708,3990811.55619
2025-06-07T12:24:47.530709,0x131388762812954a10ac6dbb984ca221a109ba17,137247.336703,,0,-20997.273029,-0.1326887094,175187.05511,23666.41478,0.1540973611,1549966.59678,47680.913727,0.268584884,3594495.24058,38644.016703,0.2071361975,4457649.75885
2025-06-07T12:24:47.530715,0x81fb275da636cfd04575b0f26c39ab82a3570f01,54440.351175,,0,-660.846132,-0.0119933171,253026.41225,4395.511915,0.0878314723,1250539.03506,18538.228144,0.5163546492,3592247.66594,3485.021175,0.0546195933,47055495.789212
2025-06-07T12:24:47.530724,0xd1720e80f9820a1e980e5f5f1b644cde257b6bf0,138874.18193,,0,273.979957,0.01836165,213748.417,11267.805363,0.0877938776,916528.765077,46788.476844,0.4655214624,3591289.405168,174933.583336,30.7649757899,8674945.487171
2025-06-07T12:24:47.530729,0xf6ebfce2b97366f143a3b6fc2bf911765761ceae,644643.777304,,0,2005.492849,0.0203630601,0.0,36017.852533,0.0588093121,99999.89458,158113.489687,0.1800685333,3586256.1011499995,134312.821541,0.137485819,3638120.163265
2025-06-07T12:24:47.530734,0xe5e26755418bb65c6bead0dd7dda17a57cb64cce,38643.290399,,0,143.177704,0.042334266,84589.24002,2964.290556,0.0798958615,913236.101281,6302.614366,0.1866688817,3585431.811688,163381.144107,24.5103515719,18867976.039408
2025-06-07T12:24:47.530740,0x1d28fb8ae1ef3536c5a97b79977764fe84639dd9,133475.879794,,0,0.0,0.0,0.0,4825.901882,0.0375118749,0.0,41069.687643,0.2094806304,3579652.07069,41069.687643,0.2094806304,3579652.07069
2025-06-07T12:24:47.530744,0x055da853895932d13c1a8b47421017ca22bbb0a6,8520.785738,,0,1211.119257,0.1660715672,19305.12866,-21837.765584,-0.7193283155,1469977.490702,-8919.122185,-0.5114202566,3578661.821352,-4137.33385,-0.3268521696,21565658.659714
2025-06-07T12:24:47.530751,0xed48b856556a69c7c40229c9c4c829b909257c9b,2514914.425916,,0,0.0,0.0,0.0,164642.428805,0.0700524999,0.0,689676.588108,0.3245173673,3578152.11941,1264166.280716,0.8151976739,8322762.409656
2025-06-07T12:24:47.530766,0x5e5e213d10c1934781f1b793fc629630df15033e,0.009451,,0,0.0,0.0,0.0,3425.115585,0.685160149,591068.5843,18713.333234,2.3854482405,3575308.994512,-13822.352155,-0.2648918948,21538888.809707
2025-06-07T12:24:47.530771,0x929781596752e22382e604ab7d38e4f159334383,9150787.447067,,0,0.0,0.0,0.0,777108.769722,0.0928037485,3572663.846232,3206567.5108,0.5394429454,3572663.846232,4819342.329029,1.1126407464,4427764.072759
2025-06-07T12:24:47.530779,0x97b0ef6677d3e354a04f6c569208f10242c456aa,10792.284032,,0,2410.252101,0.3273718987,619955.779381,9348.487761,4.8093969005,1130580.151016,8488.047162,3.0268652598,3571935.210637,-47057.443727,-0.8137185336,35312647.315644
2025-06-07T12:24:47.530786,0x891140a93bef082312952b48479a853e90952fc2,369802.487509,,0,3997.656243,0.0197102988,149672.248,11063.207437,0.0307736922,1071091.11804,-9076.563782,-0.0217804848,3568007.96386,225477.682503,1.2376986523,13408320.618187
2025-06-07T12:24:47.530793,0x060667a46311126fed4f4bf4eea8ff6d4fa21a17,1050871.046453,,0,-9229.862729,-0.0306190898,2443557.957328,39204.444287,0.0387523362,3567082.849686,139163.222002,0.1526401532,3567082.849686,199368.345257,0.2341370673,5353548.952241
2025-06-07T12:24:47.530798,0x9c885e1cdf22aef647c736b7c9b95f9cb628a83a,14213.777205,,0,-1109.448017,-0.0724030353,938109.67225,-1112.218791,-0.0725707348,940202.24137,6381.057874,0.8146669891,3565649.31967,-189765.712795,-0.9303176157,43759646.36146
2025-06-07T12:24:47.530805,0x613b66e9c81c83698c2892af33e2d9566393a66d,826582.398282,,0,0.0,0.0,0.0,0.012979,1.57e-08,0.0,168473.26121,0.2559959309,3564060.264494,504540.1445,0.9271924443,94009457.424314
2025-06-07T12:24:47.530810,0x84838a8c45a9572846ec1c7a7f7fd8183fca9d3f,2821303.684398,,0,24444.140847,0.0348619616,0.0,82454.154595,0.0299322572,300565.165806,435118.80781,0.1660080777,3559720.944925,3966603.193826,21.8012458608,29789391.096708
2025-06-07T12:24:47.530816,0xed9b723adedd2c82f16d4bcb1c23e4bf91d53403,26660.480604,,0,-2560.841258,-0.1783473603,133979.13762,-3953.831404,-0.1291497716,815968.238741,-15378.264301,-0.3658116896,3559415.931613,-86448.627456,-0.764294131,62736771.856101
2025-06-07T12:24:47.530822,0x84b91618c2cb393c115f31cdd5f0430534ea3740,2841.224235,,0,29.822298,0.0102871096,48129.98035,497.096969,0.0909580492,501801.91587,-4930.318392,-0.4307216423,3559326.307601,35707.829867,26.4521839768,39704769.993475996
2025-06-07T12:24:47.530827,0x0e7d17b539b111f1702458724daf17d91de82d36,48442.839999,,0,-2402.584096,-0.0472528186,53494.75,7431.312522,0.1812005789,330095.0659,12638.211335,0.3529770258,3554478.73324,-28513.226498,-0.3705136055,27864946.522878
2025-06-07T12:24:47.530832,0x977284b22390d93c2694d9bbdf50f43bd5870467,161515.407681,,0,28667.982554,0.2157962981,0.0,133.117102,0.0008248557,0.0,-180338.709551,-0.5275311908,3551533.441182,-180338.709551,-0.5275311908,3551533.441182
2025-06-07T12:24:47.530838,0xd50bc99565e7ec90fb03e4b4a502419968464078,5317315.77375,,0,0.0,0.0,0.0,437209.552628,0.0762339067,0.0,2789135.45633,0.4685406188,3550652.770157,7086180.92865,1.3001430197,20564362.91645
2025-06-07T12:24:47.530845,0x4a7a1720bfac89daf874ae8947797313fb6f5b4e,167.799386,,0,63.178493,0.6046251385,68804.36141,184.832824,0.7028757671,461714.38712,-3661.165434,-0.8910189292,3550320.77672,10275.770761,2.2680597256,32695221.060988
2025-06-07T12:24:47.530852,0x499beed00ee60bef8ce07a68c92103bd2225b5fb,0.005832,,0,760.152862,0.000253866,126726.47126,86064.892806,0.0295857043,1840333.98591,203235.886362,0.0727966116,3548217.27562,5739361.567585,0.6871478954,50330242.08516
2025-06-07T12:24:47.530857,0x66660e9f5e1439845b97430cc9322673f5e6183a,2045.132498,DegenGolfer,0,-2.568265,-0.0014267764,24900.0,-661.573165,-0.1353577934,1203185.80291,763.358163,0.2449211314,3548160.82125,-17940.028175,-0.7943587412,19892634.73291
2025-06-07T12:24:47.530863,0xb763e17f53580f81f1be5c01fae9d3557b92385b,143514.43567,,0,1118.495752,0.007854829,87893.79665,16455.569322,0.1295113816,313202.85028,2549.686013,0.0180874014,3544699.82662,-56484.56433,-0.2824242338,12726407.85807
2025-06-07T12:24:47.530868,0x466e3038326aa0121f8bf3bde66254695cf8f9c0,13607.008417,,0,87.502139,0.0064247659,0.0,-777.346878,-0.0536680344,353.51562,-27997.878762,-0.6713332814,3543044.29528,-78962.715056,-0.8520875222,69313862.900451
2025-06-07T12:24:47.530875,0x3465d93b84ed7557d42d84cb7c8999fc3db2113d,0.479812,,0,0.001901,1.901e-05,0.0,0.0,0.0,0.0,-15334.289129,-0.8800983494,3542194.614436,-74551.949022,-0.9727418607,28469759.356639
2025-06-07T12:24:47.530880,0x9b3e84714e7b8501648b50e2fc002f8f3dec5ad5,19926.500118,,0,0.0,0.0,0.0,1504.813743,0.0816870786,1101739.02795,2375.545486,0.1353513547,3540951.271487,193458.121834,8.7911787448,23252613.951145
2025-06-07T12:24:47.530885,0x79c910a522cfcb734ab772fbdc3dfd2b77874366,46.537416,,0,0.0,0.0,0.0,0.0,0.0,0.0,-17613.793038,-0.7889352556,3540924.618661,-23406.111956,-0.8250202044,19949399.680181
2025-06-07T12:24:47.530890,0x9a0519e68974e99f0accbba8d19e1eca53e4d14a,13603.93869,,0,822.646344,0.3278158509,14956.0,-5043.876079,-0.2704808119,817873.787072,-14262.870815,-0.5118228842,3540685.96253,-26543.136297,-0.4520333738,31293217.526031
2025-06-07T12:24:47.530896,0x40f832b71d2c525a9aa4b4908ec511ed93c8a308,184721.909212,,0,-11556.004714,-0.0727762429,81683.0,1691.481913,0.0069599594,258372.32811,63657.142929,0.1887537538,3540492.9086,128970.528761,0.5500964112,9821697.995597
2025-06-07T12:24:47.530903,0x8cd41382b134950fbf36f6ef7d9c738a00f14056,18083.523762,,0,184.481772,0.0103067959,0.0,2015.140702,0.1254102976,468123.513021,12641.599183,0.5143070961,3537603.092007,-1167.597572,-0.0304148501,84616453.268693
2025-06-07T12:24:47.530910,0x59319c81c0cf3d02e3b68996c2dfe47308a006dc,3099750.748266,,0,3985.132294,0.0012872849,50725.75709,60495.999473,0.0187657594,884475.23108,525564.45016,0.1905133418,3535958.67795,3033674.787308,4.6322067941,148663695.698016
2025-06-07T12:24:47.530916,0xa36543f295b6b29fad014af7f951eee03cb97549,366145.667212,,0,0.0,0.0,0.0,0.0,0.0,0.0,-4419.513072,-0.0116244087,3533077.86128,464044.261846,5.3604731673,80312378.804164
2025-06-07T12:24:47.530921,0xa16548fdab310a99715da96a91b9a8488053b3cb,8569.286067,,0,-6.527329,-0.0007560343,0.0,-3779.997257,-0.3046637742,185011.953737,971.029174,0.1300328808,3533076.300968,-8198.663933,-0.488948496,30193210.324162
2025-06-07T12:24:47.530926,0x6b53d071f5cf0fd496571d04e026945bc0d640c6,59929.92709,,0,2364.881546,0.0410819018,0.0,16015.595418,0.3667764382,444774.82466,-6197.457033,-0.0940735083,3530086.171913,-21872.470523,-0.2681965327,13476942.28718
2025-06-07T12:24:47.530933,0x34ad3f00c4abbe169ec1203be34de622671381af,30858.924584,,0,-483.227837,-0.0157698804,0.0,4957.042476,0.1966909894,150895.622989,-844.244254,-0.022025,3529899.990446,1218685.913447,15.4550564325,305456330.663022
2025-06-07T12:24:47.530938,0x1ce0eb7cc5b1e7728616c63066a9d968226155a2,1068.702693,,0,0.0,0.0,0.0,0.0,0.0,0.0,-37287.9194,-0.9721377266,3527693.49459,-31245.796225,-0.9669280747,11123632.92164
2025-06-07T12:24:47.530943,0xd8997c41596d1c42b7e31c164de4eab402aa1ec9,237140.872749,,0,-2059.031334,-0.012056185,0.0,27248.458123,0.1298210713,0.0,81375.940167,0.5224278586,3527404.754307,-262707.057251,-0.5255739626,17591185.385448
2025-06-07T12:24:47.530948,0x2396bc99feedc162af809314257571bb7ff07a36,104699.434,,0,-2296.893142,-0.0314358404,42870.74454,-2855.224079,-0.0259620934,897528.33619,18319.383397,0.2062946153,3525866.19871,68202.198431,0.9512384451,22246245.692329
2025-06-07T12:24:47.530955,0xedd0d94a267550c926cbe4a1a562157945cc6c6c,957396.210316,,0,-52644.141589,-0.0521208301,24259.37227,-42464.023131,-0.042469959,224018.11476,-22968.912046,-0.0234289363,3522308.88688,-58158.959679,-0.057268144,4476433.82093
2025-06-07T12:24:47.530962,0x96a98d05449672a06ff621b9af12f20f61c2330b,791491.181635,,0,5323.555998,0.0067715279,403215.667,30184.726142,0.0396483799,756214.087,11595.005022,0.0147361629,3520236.52859,398877.141635,0.9982958712,11893599.682004
2025-06-07T12:24:47.530969,0x4236d6fb5c5d4018599d24eb285d2fc73e56a961,166889.747323,,0,-3713.628556,-0.0580131232,217060.30496,3518.711288,0.0215381586,1316205.44466,115962.323652,0.5795239666,3520122.726832,172924.155343,0.6018100759,5832429.804452
2025-06-07T12:24:47.530974,0x223363b848da0272a08781d08f7678530d7238db,255879.457357,,0,-3286.804359,-0.181459881,238311.4683,29453.524681,0.122916302,1437687.721124,114974.720605,0.6292390031,3518939.008534,78191.13024,0.2939975153,6656165.18561
2025-06-07T12:24:47.530979,0xc6cbb8bcd380fb5aa62305727095d9c6a6646438,112618.65546,,0,5812.377589,0.0544198123,0.0,-1484.682841,-0.0130117389,656112.51226,11441.017321,0.1125224536,3518875.83804,13118.65546,0.1311865546,3869276.74043
2025-06-07T12:24:47.530984,0x29bbc2b5aff41a2143f7d28fe6944453178f1473,199573.435865,,0,1009.302169,0.0050830034,51092.068467,669.192242,0.003364394,731984.41827,15363.845913,0.0834041589,3518710.04348,29425.583154,0.1729412548,6119617.986083
2025-06-07T12:24:47.530990,0x33f6b7597f0b899b9506a78383550a5d79dcc011,30.106283,,0,0.898077,0.00898077,0.0,0.0,0.0,0.0,4237.388712,0.0373956509,3516382.815077,824615.039056,3.018452084,23890223.767805
2025-06-07T12:24:47.530995,0x84bb8f4998527aaf4cf5633bb2743533310600bb,15748.332355,shaki,0,988.968405,0.0670457265,301032.60961,83691.776904,0.1653342197,1464375.74685,355906.097896,0.7129723053,3514794.649512,1119566.020258,12.0090723732,27443245.756878
2025-06-07T12:24:47.531000,0xe0f8ea90fcb955911ff0dcbf10cdde297e4eb5ec,68122.210161,,0,422.179292,0.0062360281,0.0,-6913.422576,-0.092135194,352056.88747,53016.366389,1.9874128222,3514455.00626,6966.63781,0.0681593943,17668540.364259
2025-06-07T12:24:47.531005,0x38718a9f3a5f01443df44d23a7ba32a99a57dbba,104720.832922,,0,3967.675144,0.066868051,141471.86697,-1053.248543,-0.0099575296,444373.86951,-35595.374555,-0.2220322893,3506647.375102,-35595.374555,-0.2220322893,3506647.375102
2025-06-07T12:24:47.531015,0x81737c320cdbce5ebf6fe177d852214dd7006a22,63315.468652,,0,299.914766,0.0159242588,0.0,-590.850383,-0.0092455706,298057.38175,21816.382515,0.4700683464,3505265.585623,30808.253999,0.2725340883,21230656.507678
2025-06-07T12:24:47.531022,0x6b538aa2f138d000295976319707bb279a9434e6,110230.910673,,0,0.0,0.0,0.0,9520.337808,0.0945316617,1770942.25414,16371.684138,0.1744280743,3497740.675797,16853.818762,0.1804920074,3605560.045057
2025-06-07T12:24:47.531028,0xadef6b10893e9cf9a94cf054cf77ad1a8e46499c,1374747.387282,,0,-18102.613897,-0.01571083,0.0,-41260.548867,-0.0261787584,0.0,268149.582683,0.211691835,3490953.81298,1086683.321465,1.0708036249,12752280.967168
2025-06-07T12:24:47.531034,0x2b6f2d5bc8eefcc82fef4546fe7ff2143a238497,2.246999,,0,0.0,0.0,0.0,0.0,0.0,0.0,-52613.165696,-0.8835465603,3488384.99257,-3794.958288,-0.0303621203,16007520.497459
2025-06-07T12:24:47.531039,0x74a84dabeb30e495ed8f68a2ac400736e27c06ae,20263.462852,,0,95.297122,0.0047251259,0.0,1418.544006,0.0752746147,17453.38428,9587.326075,0.4002452858,3488047.027298,71409.021118,33.1210673089,32451884.031196
2025-06-07T12:24:47.531043,0x9b0f1ed36c3fcecbd8f534643c8254b5f396a8a4,3485528.106654,,0,0.019287,5.5e-09,0.0,0.023144,6.6e-09,0.0,1373900.791456,0.6506360197,3487942.04152,790501.144654,0.293318455,3487968.89652
2025-06-07T12:24:47.531050,0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,711721.041491,,0,8644.334399,0.0387872937,0.0,-139.339059,-0.0001957393,211419.958153,151709.887647,0.2800164828,3486284.985171,592693.631456,2.7968275766,19610094.007089
2025-06-07T12:24:47.531055,0x274e1d88c0230e2511eb535ac579adbe96ba2f78,1416088.640239,Effective Autsim,0,39205.87707,0.0782001182,0.0,14439.946598,0.0103021154,0.0,-114418.519248,-0.0747585652,3485308.60636,962302.726269,1.0540400016,142954613.007739
2025-06-07T12:24:47.531060,0x1f8236df7d8e71aded86661999b368fd1b4961d5,9769.821891,,0,0.0,0.0,0.0,-779.358874,-0.073880814,224695.802075,-6237.22612,-0.3896549892,3484405.095765,-4995.448109,-0.3383241965,10395631.460265
2025-06-07T12:24:47.531066,0x9f5456a474fcadd6d2bf6b475700374555f63d7b,14737.904299,,0,32.028474,0.0021633679,115242.259541,233.832353,0.0160125044,138448.379065,2039.377646,0.159356705,3482550.416317,15051.956527,4.2493123014,17989461.501593
2025-06-07T12:24:47.531072,0xe727dc09b1a59f332273edc85ac73a3a2cea182c,13746.109831,,0,-584.606968,-0.0465220091,3441.96232,-1085.984335,-0.0732185437,465314.03078,-1919.910902,-0.1309931123,3480871.427787,1465.914911,0.1300674237,9097982.936036
2025-06-07T12:24:47.531079,0xd492929d9bb54041c798488345e3dc5730972663,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,-7895.506911,-0.785677302,3478346.96791,-50544.433298,-0.9591296854,47647665.801916
2025-06-07T12:24:47.531086,0x64809bdf6622856382c27a7cc73e8c8106d33c33,72486.914342,,0,7351.506907,0.2946354539,0.0,16587.823191,0.2967458477,2121494.04574,12363.569475,0.1767761323,3476072.78699,-17697.277271,-0.1769728081,25407511.04786
2025-06-07T12:24:47.531091,0xc3c47a0c129520bb63f4739398722c47a4d265c0,31414.14164,,0,1029.390274,0.0338787034,137149.06385,7540.091926,0.3158279394,544748.8993,23458.964183,2.6195979137,3473247.87033,35779.423477,1.0188764086,16725614.600092
2025-06-07T12:24:47.531096,0xb34c45bb4a0d93e7b1e2b3eb667e120c0d3c6454,937621.044091,,0,-35535.51046,-0.0562717227,0.0,-45817.068085,-0.0465886643,0.0,210824.957397,0.2053231018,3467759.310099,233496.26829,0.2325371049,7845851.583483
2025-06-07T12:24:47.531102,0x72d487508ec66d13f8d49e7115576c16a00a2f05,33208.697297,kanye,0,0.0,0.0,0.0,8146.842595,0.3025987754,1026883.55529,13802.766116,0.5520886408,3466962.072322,65685.659897,1.3483834955,135784976.458367
2025-06-07T12:24:47.531109,0x92cdba52de347d47d045518077f7a4d07be304b5,2553.24654,,0,-701.742406,-0.3452274918,189183.145405,-1135.221307,-0.3077758446,820602.282882,-734.727244,-0.2234589727,3463027.641618,3564.270817,4.9562295795,21179358.623695
2025-06-07T12:24:47.531114,0xb4476ce7ee9b8143af0b5d0cd1ee9874d9da2c8e,1512.913308,,0,49.726664,0.0339851817,0.0,375.064572,0.3296260392,183500.02581,-3615.520611,-0.7049950664,3462849.810959,-44480.856614,-0.9671061252,17626171.144231
2025-06-07T12:24:47.531119,0x2f8afdd2130362895f1536a31dd36aa16e4a932f,28948.06525,,0,544.827707,0.0187205406,97171.22623,3294.333194,0.1250045884,783715.98189,10532.781337,0.3013247752,3460014.6725399997,24789.662605,1.1976820711,15834010.527886998
2025-06-07T12:24:47.531126,0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0,192892.463038,,0,93.670803,0.0096259501,89860.79743,9024.280419,0.0490801632,471023.42767,45108.874314,0.3052360191,3458402.24021,137475.275668,2.4807335448,7223717.909124
2025-06-07T12:24:47.531132,0x818a77a257726ca46d68f4b51d120d728eedcae6,3482.277628,,0,0.0,0.0,0.0,293.988651,0.0922089099,0.0,66152.281794,1.6418402527,3458316.828113,87040.644512,1.2771012931,21371396.214806
2025-06-07T12:24:47.531137,0xd453e91f692eb5437cf345e09545827576e3225d,369092.51298,,0,0.0,0.0,0.0,31482.38681,0.0836912659,2016114.16017,266561.846727,0.7417070092,3456001.554405,279875.421194,0.8087106116,5040966.152108
2025-06-07T12:24:47.531144,0x037f5924e19223e2465e928c9eafc3203c3abc69,19826.417842,,0,1827.309417,0.1259731822,216259.81638,-1534.525238,-0.0718378974,796194.478609,-45654.662542,-0.6972191399,3455414.881926,-187311.586526,-0.9042840163,142847082.740579
2025-06-07T12:24:47.531149,0xed865c948a46114402a7b6f843dbd5ddd1652292,16375.85667,,0,-2103.708293,-0.1132270035,2080010.74047,1034.559287,0.066999512,2365658.1319,-803.84319,-0.0465195153,3453026.30745,-7002.14333,-0.2993606046,10537532.658559998
2025-06-07T12:24:47.531154,0x0580bd38c03fa2d41aaddc020b5d475653612f62,49254.077614,,0,191.694239,0.0160918586,33533.1257,3038.055165,0.0538463467,319914.919286,16318.442572,0.3782632826,3450701.857554,15022.198147,0.422636823,10843327.542718
2025-06-07T12:24:47.531161,0xba3a851162df694685318acf55e622b51fea1397,75633.006296,,0,-571.17724,-0.0441707275,144249.42701,-2111.515248,-0.0271596661,2236682.53483,9883.149208,0.1334792944,3449205.81651,-82659.091617,-0.4961982677,58373494.852508
2025-06-07T12:24:47.531166,0x26ae6fdf387fa61ee7887922ec726eda9d462dd7,8727.506858,,0,737.17766,0.0922587345,15096.5898,946.727492,0.1207286571,413024.59887,-1220.058995,-0.1107878955,3448803.94711,-25442.853142,-0.7220829627,38361309.368586
2025-06-07T12:24:47.531171,0xb00a304ee0df9f4d90ed0f582571b773c558ea94,115259.538697,,0,2504.629658,0.0296726301,376431.15496,15512.947732,0.1549368495,1682935.35748,21224.488856,0.2020171046,3444121.10265,190966.425547,7.9874831431,38609310.73183199
